numero_mesa,odpe,departamento,provincia,distrito,pagina_fuente,estado
034740,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1,PENDIENTE
034741,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1,PENDIENTE
034742,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1,PENDIENTE
034743,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1,PENDIENTE
034744,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1,PENDIENTE
034745,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1,PENDIENTE
034746,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,2,PENDIENTE
034747,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,2,PENDIENTE
034748,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,2,PENDIENTE
034749,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,2,PENDIENTE
034750,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,2,PENDIENTE
034751,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,2,PENDIENTE
034752,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,3,PENDIENTE
034753,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,3,PENDIENTE
903042,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,3,PENDIENTE
903043,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,3,PENDIENTE
903044,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,3,PENDIENTE
903045,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,3,PENDIENTE
903046,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,4,PENDIENTE
903047,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,4,PENDIENTE
903048,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,4,PENDIENTE
903049,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,4,PENDIENTE
903050,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,4,PENDIENTE
903051,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,4,PENDIENTE
903052,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,5,PENDIENTE
903053,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,5,PENDIENTE
903054,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,5,PENDIENTE
903055,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,5,PENDIENTE
903056,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,5,PENDIENTE
903057,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,5,PENDIENTE
903058,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,6,PENDIENTE
903059,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,6,PENDIENTE
903060,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,6,PENDIENTE
903061,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,6,PENDIENTE
903062,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,6,PENDIENTE
903063,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,6,PENDIENTE
903064,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,7,PENDIENTE
903065,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,7,PENDIENTE
903066,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,7,PENDIENTE
903067,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,7,PENDIENTE
903068,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,7,PENDIENTE
903069,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,7,PENDIENTE
903070,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,8,PENDIENTE
903071,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,8,PENDIENTE
903072,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,8,PENDIENTE
903073,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,CAÑARIS,8,PENDIENTE
034611,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,9,PENDIENTE
034612,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,9,PENDIENTE
034613,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,9,PENDIENTE
034614,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,9,PENDIENTE
034615,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,9,PENDIENTE
034616,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,9,PENDIENTE
034617,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,10,PENDIENTE
034618,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,10,PENDIENTE
034619,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,10,PENDIENTE
034620,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,10,PENDIENTE
034621,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,10,PENDIENTE
034622,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,10,PENDIENTE
034623,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,11,PENDIENTE
034624,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,11,PENDIENTE
034625,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,11,PENDIENTE
034626,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,11,PENDIENTE
034627,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,11,PENDIENTE
034628,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,11,PENDIENTE
034629,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,12,PENDIENTE
034630,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,12,PENDIENTE
034631,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,12,PENDIENTE
034632,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,12,PENDIENTE
034633,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,12,PENDIENTE
034634,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,12,PENDIENTE
034635,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,13,PENDIENTE
034636,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,13,PENDIENTE
034637,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,13,PENDIENTE
034638,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,13,PENDIENTE
034639,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,13,PENDIENTE
034640,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,14,PENDIENTE
034641,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,14,PENDIENTE
034642,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,14,PENDIENTE
034643,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,14,PENDIENTE
034644,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,14,PENDIENTE
034645,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,15,PENDIENTE
034646,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,15,PENDIENTE
034647,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,15,PENDIENTE
034648,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,15,PENDIENTE
034649,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,15,PENDIENTE
034650,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,15,PENDIENTE
034651,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,16,PENDIENTE
034652,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,16,PENDIENTE
034653,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,16,PENDIENTE
034654,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,16,PENDIENTE
034655,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,16,PENDIENTE
034656,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,16,PENDIENTE
034657,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,17,PENDIENTE
034658,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,17,PENDIENTE
034659,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,17,PENDIENTE
034660,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,17,PENDIENTE
034661,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,17,PENDIENTE
034662,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,18,PENDIENTE
034663,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,18,PENDIENTE
034664,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,18,PENDIENTE
034665,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,18,PENDIENTE
034666,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,18,PENDIENTE
034667,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,18,PENDIENTE
034668,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,19,PENDIENTE
034669,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,19,PENDIENTE
034670,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,19,PENDIENTE
034671,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,19,PENDIENTE
034672,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,19,PENDIENTE
034673,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,19,PENDIENTE
034674,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,20,PENDIENTE
034675,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,20,PENDIENTE
034676,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,20,PENDIENTE
034677,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,20,PENDIENTE
034678,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,20,PENDIENTE
034679,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,20,PENDIENTE
034680,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,21,PENDIENTE
034681,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,21,PENDIENTE
034682,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,21,PENDIENTE
034683,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,21,PENDIENTE
034684,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,21,PENDIENTE
034685,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,22,PENDIENTE
034686,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,22,PENDIENTE
034687,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,22,PENDIENTE
034688,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,22,PENDIENTE
034689,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,22,PENDIENTE
034690,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,22,PENDIENTE
034691,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,23,PENDIENTE
034692,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,23,PENDIENTE
034693,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,23,PENDIENTE
034694,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,23,PENDIENTE
034695,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,23,PENDIENTE
034696,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,23,PENDIENTE
034697,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,24,PENDIENTE
034698,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,24,PENDIENTE
034699,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,24,PENDIENTE
034700,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,24,PENDIENTE
034701,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,24,PENDIENTE
034702,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,25,PENDIENTE
034703,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,25,PENDIENTE
034704,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,25,PENDIENTE
034705,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,25,PENDIENTE
034706,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,25,PENDIENTE
034707,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,25,PENDIENTE
034708,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,26,PENDIENTE
034709,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,26,PENDIENTE
034710,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,26,PENDIENTE
034711,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,26,PENDIENTE
034712,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,27,PENDIENTE
034713,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,27,PENDIENTE
034714,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,27,PENDIENTE
034715,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,27,PENDIENTE
034716,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,27,PENDIENTE
034717,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,27,PENDIENTE
034718,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,28,PENDIENTE
034719,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,28,PENDIENTE
034720,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,28,PENDIENTE
034721,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,28,PENDIENTE
034722,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,28,PENDIENTE
034723,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,28,PENDIENTE
034724,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,29,PENDIENTE
034725,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,29,PENDIENTE
034726,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,29,PENDIENTE
034727,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,29,PENDIENTE
034728,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,29,PENDIENTE
034729,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,29,PENDIENTE
034730,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,30,PENDIENTE
034731,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,30,PENDIENTE
034732,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,30,PENDIENTE
034733,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,30,PENDIENTE
034734,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,30,PENDIENTE
034735,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,30,PENDIENTE
034736,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,31,PENDIENTE
034737,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,31,PENDIENTE
034738,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,31,PENDIENTE
034739,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,31,PENDIENTE
903023,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,31,PENDIENTE
903024,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,31,PENDIENTE
903025,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,32,PENDIENTE
903026,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,32,PENDIENTE
903027,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,32,PENDIENTE
903028,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,32,PENDIENTE
903029,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,32,PENDIENTE
903030,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,32,PENDIENTE
903031,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,33,PENDIENTE
903032,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,33,PENDIENTE
903033,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,33,PENDIENTE
903034,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,33,PENDIENTE
903035,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,33,PENDIENTE
903036,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,33,PENDIENTE
903037,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,34,PENDIENTE
903038,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,34,PENDIENTE
903039,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,34,PENDIENTE
903040,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,34,PENDIENTE
903041,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,INCAHUASI,34,PENDIENTE
034851,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,35,PENDIENTE
034852,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,35,PENDIENTE
034853,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,35,PENDIENTE
034854,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,35,PENDIENTE
034855,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,35,PENDIENTE
034856,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,35,PENDIENTE
034857,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,36,PENDIENTE
034858,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,36,PENDIENTE
034859,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,36,PENDIENTE
034860,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,36,PENDIENTE
034861,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,36,PENDIENTE
034862,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,36,PENDIENTE
034863,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,37,PENDIENTE
034754,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,38,PENDIENTE
034755,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,38,PENDIENTE
034756,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,38,PENDIENTE
034757,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,38,PENDIENTE
034758,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,38,PENDIENTE
034759,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,38,PENDIENTE
034760,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,39,PENDIENTE
034761,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,39,PENDIENTE
034762,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,39,PENDIENTE
034763,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,39,PENDIENTE
034764,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,39,PENDIENTE
034765,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,39,PENDIENTE
034766,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,40,PENDIENTE
034767,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,40,PENDIENTE
034768,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,40,PENDIENTE
034769,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,40,PENDIENTE
034770,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,40,PENDIENTE
034771,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,40,PENDIENTE
034772,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,41,PENDIENTE
034773,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,41,PENDIENTE
034774,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,41,PENDIENTE
034775,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,41,PENDIENTE
034776,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,41,PENDIENTE
034777,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,42,PENDIENTE
034778,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,42,PENDIENTE
034779,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,42,PENDIENTE
034780,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,42,PENDIENTE
034781,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,42,PENDIENTE
034782,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,42,PENDIENTE
034783,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,43,PENDIENTE
034784,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,43,PENDIENTE
034785,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,43,PENDIENTE
034786,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,43,PENDIENTE
034787,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,43,PENDIENTE
034788,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,43,PENDIENTE
034789,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,44,PENDIENTE
034790,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,44,PENDIENTE
034791,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,44,PENDIENTE
034792,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,44,PENDIENTE
034793,LAMBAYEQUE,LAMBAYEQUE,FERREÑAFE,PITIPO,44,PENDIENTE
